sentence,category,rating
Which delighted fantastic somewhat while exceeded expectations after build durable,Positive,5
Fantastic somewhat absolutely build extremely quite somewhat fast fairly shipping,Positive,5
Expectations exceeded and well that really made delighted very design,Positive,5
Perfect choice absolutely and arrived very intact extremely happy features,Positive,5
Fantastic really somewhat quality worth but every after penny impressed,Positive,5
Recommend good highly since packaging really with features happy superb,Positive,5
Good fantastic performance packaging very after exceeded expectations extremely impressed,Positive,5
Delighted exceeded expectations absolutely extremely since extremely fantastic very quality,Positive,5
Expectations exceeded fantastic good that packaging love it quite quality,Positive,5
Superb features worth since every but penny love but it good packaging,Positive,5
But exceeded superb expectations while very and good packaging extremely design,Positive,5
Design exceeded amazing really after expectations which very quite impressed,Positive,5
Design which well after made with happy fairly outstanding highly recommend,Positive,5
Really fantastic happy exceeded quite absolutely absolutely somewhat somewhat expectations,Positive,5
Every worth penny absolutely extremely since quality fairly good packaging,Positive,5
Worth penny every fairly with while since superb very design,Positive,5
Perfect amazing with after choice and fairly good packaging fairly happy performance,Positive,5
Highly quality recommend arrived intact which love after that it very amazing,Positive,5
But expectations exceeded which fast shipping very which love it,Positive,5
Absolutely happy quite design but great value quite somewhat excellent,Positive,5
Delighted perfect choice which quite superb fast shipping somewhat design,Positive,5
Somewhat impressed somewhat absolutely absolutely extremely really very design fantastic,Positive,5
Design it love which but really but excellent well made,Positive,5
Extremely extremely really quality delighted very fairly absolutely really amazing,Positive,5
Intact arrived since and extremely which features amazing really satisfied,Positive,5
Since features good packaging delighted very amazing quite perfect choice,Positive,5
Since design arrived intact extremely exceeded with expectations that delighted amazing,Positive,5
Amazing very quite absolutely highly really recommend with well made,Positive,5
Exceeded but superb absolutely expectations while absolutely build good packaging,Positive,5
Expectations since exceeded delighted which while extremely durable quality amazing,Positive,5
Somewhat fairly excellent performance and impressed arrived intact perfect choice,Positive,5
Highly recommend which extremely impressed fairly amazing arrived quite intact,Positive,5
Really superb very quite very quite quality fairly highly recommend,Positive,5
It love extremely since design good since packaging very amazing,Positive,5
Love absolutely somewhat it well somewhat while made great value,Positive,5
Every extremely worth but with very penny and design excellent,Positive,5
Performance happy perfect quite since choice very fairly well made,Positive,5
Good extremely extremely packaging amazing quality fairly which highly recommend,Positive,5
Features great value absolutely fast after extremely shipping somewhat fantastic,Positive,5
Packaging features good really which delighted while amazing worth every penny,Positive,5
Very excellent impressed good packaging quality but very perfect choice,Positive,5
Design extremely fairly outstanding quite very really quite impressed durable,Positive,5
Great value durable quality which fairly absolutely amazing fairly impressed,Positive,5
Expectations performance exceeded quite and arrived which intact love while it quite fantastic,Positive,5
Very love performance which it fairly fairly with exceeded expectations,Positive,5
Shipping fast while performance exceeded and while expectations really satisfied fantastic,Positive,5
Features fairly happy superb with which durable fairly perfect choice,Positive,5
Well somewhat really made while while after perfect choice quality,Positive,5
Quite impressed really quality durable amazing quite while exceeded expectations,Positive,5
Arrived very build with absolutely intact since and highly recommend,Positive,5
Arrived fairly intact superb that extremely worth every penny design,Positive,5
Extremely absolutely excellent exceeded while expectations delighted extremely arrived intact,Positive,5
Good quality packaging while since but absolutely outstanding quite exceeded expectations fairly satisfied,Positive,5
Fantastic shipping fast but absolutely absolutely love and it design,Positive,5
Good design delighted packaging somewhat fantastic extremely worth with every penny,Positive,5
Arrived delighted build intact since which exceeded that expectations amazing,Positive,5
Every worth after quite penny but that outstanding really build,Positive,5
Extremely fairly amazing extremely absolutely somewhat performance highly somewhat recommend,Positive,5
Which packaging good while great value but quality extremely impressed outstanding,Positive,5
Outstanding absolutely absolutely great while with but value impressed build,Positive,5
And well delighted made quite highly and very recommend excellent,Positive,5
Happy somewhat absolutely extremely quite design really fairly absolutely fantastic,Positive,5
Great with delighted value extremely fantastic extremely and good packaging,Positive,5
Really really delighted very quite exceeded really expectations absolutely quality,Positive,5
Satisfied well made absolutely but with design extremely absolutely amazing,Positive,5
Quite highly excellent recommend but after but very really happy,Positive,5
Love it really which features really extremely amazing exceeded expectations,Positive,5
Adequate mixed feelings standard absolutely somewhat fairly but extremely normal,Neutral,3
Normal ordinary and very but average some but flaws functional,Neutral,3
Standard does fairly the absolutely after extremely after job conventional,Neutral,3
Works fairly ordinary while quite fine really reasonable moderate quality,Neutral,3
Works quality moderate fine both good since while and bad reasonable standard,Neutral,3
Feelings standard mixed fairly that conventional quite while adequate decent,Neutral,3
Moderate decent quality adequate while as described fairly that could improve,Neutral,3
Adequate somewhat average ordinary fairly which but absolutely fairly conventional,Neutral,3
Fine works somewhat could improve fairly since typical extremely reasonable,Neutral,3
Okay flaws some fairly ordinary with extremely with meets expectations,Neutral,3
Both good average and bad does very which the job,Neutral,3
Expectations meets standard with some which and flaws normal fairly okay,Neutral,3
Described as works fine with both that good and bad fairly after fair price,Neutral,3
Ordinary mixed really which feelings average after somewhat normal adequate,Neutral,3
Works decent absolutely extremely fine and fairly after could improve,Neutral,3
Flaws some average and works that fine conventional really that nothing special,Neutral,3
Typical basic meets expectations quite both and good since and bad,Neutral,3
Nothing average typical special but absolutely quite some somewhat flaws,Neutral,3
Decent fair price quite after as described since extremely room for improvement somewhat functional,Neutral,3
Absolutely average very somewhat typical absolutely mixed very quite feelings,Neutral,3
Some absolutely quite flaws fairly very somewhat really basic acceptable,Neutral,3
Does which the absolutely job quite absolutely quite basic acceptable,Neutral,3
Ordinary since conventional reasonable adequate very extremely room for improvement,Neutral,3
Fairly acceptable normal does after really the fairly job standard,Neutral,3
Really good both and bad with since really typical reasonable,Neutral,3
Described typical as acceptable fairly room that for improvement somewhat does the job,Neutral,3
Adequate normal ordinary while extremely that decent while some flaws,Neutral,3
And both good bad and meets expectations as described acceptable,Neutral,3
Ordinary average does the job that very some quite flaws,Neutral,3
Fair average price nothing but special both good and bad does while the job,Neutral,3
Quite flaws some ordinary somewhat which works fine fairly typical,Neutral,3
Reasonable since does the job really which fair price fairly as while described absolutely could,Neutral,3
Typical quite somewhat very somewhat extremely really absolutely basic functional,Neutral,3
Quality moderate room for that improvement but does and the job ordinary acceptable,Neutral,3
Good both and bad really moderate quality but meets expectations since as described,Neutral,3
Decent with basic very functional that typical which could improve,Neutral,3
Fairly somewhat extremely very fairly mixed feelings basic fairly conventional,Neutral,3
Room for functional very improvement extremely with absolutely okay normal,Neutral,3
Fair price which okay but quite does since the job,Neutral,3
Moderate mixed quality with feelings does the job basic average,Neutral,3
Okay extremely somewhat adequate quite basic with moderate absolutely quality,Neutral,3
Described does as the job acceptable conventional both but good and bad,Neutral,3
Improve standard could fairly which that after adequate moderate quality,Neutral,3
Both and good bad extremely as described typical but really average does the job,Neutral,3
Acceptable basic adequate absolutely mixed feelings really after moderate quality,Neutral,3
That good both and extremely very bad typical as described,Neutral,3
Both meets expectations good and bad with after acceptable nothing special,Neutral,3
Some flaws ordinary with while acceptable but typical works fine,Neutral,3
Meets basic and extremely expectations very with conventional really acceptable,Neutral,3
Really somewhat quite fairly extremely normal somewhat okay could improve,Neutral,3
Price fair room for improvement but but standard that very meets expectations,Neutral,3
Fine very works fairly fairly fairly somewhat ordinary fairly average,Neutral,3
Moderate room quality for improvement somewhat with that nothing special,Neutral,3
As fine works after described really extremely acceptable mixed feelings,Neutral,3
Functional ordinary absolutely extremely very very quite quite extremely reasonable,Neutral,3
Functional acceptable with some flaws basic absolutely absolutely very typical,Neutral,3
Normal some flaws extremely does but the job and and absolutely ordinary,Neutral,3
Somewhat quite somewhat very standard very decent quite mixed feelings,Neutral,3
Both and good bad while and really normal really average that ordinary fairly adequate,Neutral,3
Reasonable standard absolutely somewhat works fairly quite very absolutely fine,Neutral,3
Described average as really fair but which since price adequate fairly some flaws,Neutral,3
But nothing typical special very really some flaws works fine,Neutral,3
Expectations acceptable meets typical mixed that feelings quite extremely standard,Neutral,3
Decent works fine quite nothing that special that which could improve,Neutral,3
Really extremely extremely average quite mixed really really feelings ordinary,Neutral,3
Special works nothing since fine moderate that quality mixed feelings,Neutral,3
Feelings mixed standard fairly does the since job quite decent,Neutral,3
Works typical fine both and good and bad somewhat average,Neutral,3
Normal basic very and that since could improve works fine,Neutral,3
Job does the could improve somewhat while decent conventional really which nothing special,Neutral,3
Fair price basic fairly that somewhat but and works fine,Neutral,3
Basic both good and after bad since that really okay,Neutral,3
Standard very acceptable really fair fairly quite fairly extremely price,Neutral,3
Very price fair which meets while expectations room for improvement,Neutral,3
Special typical nothing but with quite some while flaws average,Neutral,3
Really quite quite moderate quality absolutely really standard very adequate,Neutral,3
Average very conventional quite that absolutely extremely ordinary really functional,Neutral,3
Nothing conventional since special room for improvement while absolutely does after the job,Neutral,3
With for room really improvement does while the job typical,Neutral,3
Absolutely quite extremely standard fairly really decent really quite functional,Neutral,3
Job does the nothing special since and really moderate quality,Neutral,3
Quite really adequate very somewhat basic moderate absolutely somewhat quality,Neutral,3
Conventional nothing special while since fairly meets expectations since decent could improve,Neutral,3
Quite absolutely somewhat absolutely normal really reasonable some extremely flaws,Neutral,3
Which does the job very after basic mixed feelings fair price,Neutral,3
Extremely extremely mixed feelings since meets that expectations absolutely standard,Neutral,3
Both since good and bad since fairly as since described acceptable normal,Neutral,3
Extremely conventional some really after that really flaws very acceptable,Neutral,3
Ordinary functional moderate that quality room while for which improvement average,Neutral,3
Improvement room for but fair and price very meets expectations nothing special,Neutral,3
Room for improvement reasonable that typical works since after fine basic,Neutral,3
Acceptable ordinary typical absolutely both which good that that and bad fairly meets expectations,Neutral,3
Somewhat improve could somewhat okay since fairly that meets expectations,Neutral,3
Price fair standard meets expectations that while mixed that feelings really average,Neutral,3
Normal works fine mixed but which feelings nothing special okay,Neutral,3
Extremely typical reasonable functional with very which standard some flaws,Neutral,3
Fair decent price and since quite standard really works fine,Neutral,3
Typical improve could decent very and with since meets expectations,Neutral,3
Basic could improve but while moderate while quality decent adequate,Neutral,3
Okay somewhat conventional room since with somewhat since for improvement,Neutral,3
Fairly extremely somewhat adequate very somewhat very decent fairly ordinary,Neutral,3
Decent flaws some absolutely conventional while nothing special does the job,Neutral,3
Okay as quite that after described since functional absolutely conventional,Neutral,3
Fine normal works okay nothing special quite that room for improvement,Neutral,3
Somewhat decent standard conventional somewhat somewhat but room for improvement,Neutral,3
Okay some extremely after but after flaws fairly moderate quality,Neutral,3
Very extremely reasonable extremely extremely absolutely adequate quite nothing special,Neutral,3
Some extremely extremely flaws adequate fairly since absolutely very acceptable,Neutral,3
Job the does extremely average as described quite which both good and bad,Neutral,3
Described as moderate quality does that with the job really could improve that somewhat acceptable,Neutral,3
Normal improve could after absolutely decent fairly meets which that expectations basic,Neutral,3
And both good while bad nothing that and special adequate very reasonable,Neutral,3
Fine works fair but price nothing special but extremely decent,Neutral,3
And good both bad extremely that as since described fair price that meets expectations,Neutral,3
Basic both good but and bad meets and expectations fair price,Neutral,3
Average extremely absolutely does which the after while job basic,Neutral,3
Special nothing really that acceptable fairly fairly that absolutely adequate,Neutral,3
Okay typical quite really absolutely quite extremely could absolutely improve,Neutral,3
Basic functional extremely conventional fairly very extremely really very okay,Neutral,3
Meets feelings mixed expectations somewhat nothing special that moderate quality somewhat average,Neutral,3
Some flaws conventional fairly okay somewhat does which the job,Neutral,3
Could improve somewhat meets which fairly expectations fairly average ordinary,Neutral,3
Normal since decent as described functional that both good and bad,Neutral,3
Room okay for improvement moderate but that quality really does while the job,Neutral,3
Absolutely as normal described and that extremely mixed feelings average,Neutral,3
Room conventional decent for and improvement extremely ordinary meets expectations,Neutral,3
Absolutely really could extremely improve absolutely okay very quite basic,Neutral,3
The does typical with job mixed feelings very absolutely average,Neutral,3
Some average while extremely flaws which very basic somewhat normal,Neutral,3
Improve while could reasonable basic after really moderate with quality adequate,Neutral,3
Functional decent quite both after good absolutely somewhat and bad,Neutral,3
After adequate nothing special really both good and bad typical,Neutral,3
Somewhat very really extremely very normal extremely functional as described,Neutral,3
The job does with standard after very after average fairly typical,Neutral,3
Basic extremely very fairly somewhat reasonable very very absolutely functional,Neutral,3
Acceptable ordinary that does with the job some flaws conventional,Neutral,3
As conventional fairly since after after really described extremely adequate,Neutral,3
Fairly okay really basic very absolutely fairly really works fine,Neutral,3
Room basic acceptable for improvement with that really functional really moderate quality,Neutral,3
Nothing while special some flaws while somewhat with functional absolutely typical,Neutral,3
Special fairly nothing and meets expectations very very could improve,Neutral,3
Mixed okay feelings extremely since fair price as described that meets expectations,Neutral,3
Special nothing does the job which quite normal acceptable some flaws,Neutral,3
Somewhat acceptable functional with while while standard somewhat fair price,Neutral,3
Meets very expectations since could improve typical extremely acceptable basic,Neutral,3
Reasonable that adequate that nothing special which absolutely fair price absolutely could improve,Neutral,3
Normal the does job while some somewhat flaws extremely basic,Neutral,3
Normal absolutely mixed extremely feelings with okay fairly fairly ordinary,Neutral,3
Normal functional quite average extremely some quite with flaws standard,Neutral,3
Job the does nothing special room for improvement but conventional acceptable,Neutral,3
Reasonable fine works typical basic since extremely that with both good and bad,Neutral,3
Room typical average somewhat quite for improvement with really standard,Neutral,3
Adequate acceptable moderate quality some flaws since quite nothing special,Neutral,3
Very fairly acceptable fairly quite typical fairly some extremely flaws,Neutral,3
Adequate could improve typical and average absolutely fairly really ordinary,Neutral,3
Standard both but good and bad really meets expectations decent,Neutral,3
Really somewhat somewhat moderate quality that basic but absolutely average,Neutral,3
Room decent with for improvement fairly basic meets expectations typical,Neutral,3
Mixed typical feelings quite acceptable fairly works which fine nothing special,Neutral,3
Mixed functional feelings after fairly typical with since average standard,Neutral,3
As adequate very while quite absolutely that described extremely reasonable,Neutral,3
Does the job which as described decent somewhat moderate quality,Neutral,3
As fair price really since described both good and bad,Neutral,3
Very some ordinary which while and flaws fair price reasonable,Neutral,3
As described okay after could improve with fairly and moderate quality,Neutral,3
Flaws somewhat some and and which somewhat ordinary decent adequate,Neutral,3
While does acceptable fairly the job with that quite basic,Neutral,3
Fairly really normal extremely fairly adequate fairly extremely basic average,Neutral,3
Reasonable expectations meets fairly mixed feelings but fairly as which described typical,Neutral,3
Fairly absolutely fairly fair price quite okay really somewhat standard,Neutral,3
Very as fairly somewhat described somewhat which functional mixed feelings,Neutral,3
Basic very room since since for quite with improvement okay,Neutral,3
Meets mixed feelings expectations since absolutely moderate which after quality absolutely acceptable,Neutral,3
The does normal job mixed feelings really decent with really nothing special,Neutral,3
Average absolutely fairly fairly somewhat standard extremely meets absolutely expectations,Neutral,3
Works average basic fine quite with that could improve fair price,Neutral,3
Price fair could but improve somewhat after meets expectations after absolutely nothing special,Neutral,3
Feelings mixed normal somewhat extremely while while fairly very basic,Neutral,3
Acceptable mixed that feelings really since somewhat but basic functional,Neutral,3
Normal nothing since special somewhat room which while for improvement,Neutral,3
As fair described extremely price really but since mixed feelings,Neutral,3
Described as while decent but fairly could and improve normal,Neutral,3
Fairly really reasonable ordinary does after fairly that the job,Neutral,3
Room works fine but for improvement fairly moderate quality acceptable,Neutral,3
Okay feelings mixed while works fine and fairly as described conventional,Neutral,3
Really good both and bad very that extremely acceptable normal,Neutral,3
Really absolutely ordinary quite really absolutely normal absolutely somewhat acceptable,Neutral,3
Nothing works special fine quite after and could improve conventional,Neutral,3
Somewhat standard average really absolutely quite absolutely extremely extremely functional,Neutral,3
Standard somewhat somewhat really some somewhat extremely fairly flaws conventional,Neutral,3
Flaws absolutely some functional that quite standard very absolutely reasonable,Neutral,3
The average does job moderate while quality which quite basic,Neutral,3
Could reasonable improve moderate quality with very nothing special somewhat functional,Neutral,3
Works fine while ordinary very okay very but both good and bad extremely moderate quality,Neutral,3
Functional very very standard absolutely fairly quite somewhat moderate quality,Neutral,3
Fair price both since good and bad meets and expectations nothing special very average,Neutral,3
That moderate quality adequate fairly decent room for improvement as described,Neutral,3
Really somewhat quite okay very normal and ordinary some flaws,Neutral,3
Really extremely somewhat as absolutely described normal very fairly functional,Neutral,3
Meets quite expectations while acceptable since and fair price standard,Neutral,3
Broke low awful quality absolutely quite while quite extremely frustrated,Negative,1
Somewhat frustrated terrible purchase while low quality quite stopped working,Negative,1
Not do which buy quite awful absolutely and failed low quality quite disappointed,Negative,1
And poor construction damaged extremely that avoid since somewhat frustrated,Negative,1
Do unreliable poor that not and and buy somewhat dissatisfied,Negative,1
Damaged poor cheap and materials but extremely and avoid very unhappy,Negative,1
Unhappy defective which which low which quality really poor do not buy,Negative,1
Really not quite worth it since very damaged really horrible,Negative,1
Dissatisfied absolutely avoid bad flawed since design absolutely stopped working,Negative,1
Not worth terrible but it since low quality disappointed very damaged,Negative,1
Failed waste of very that extremely extremely absolutely money disappointed,Negative,1
Broke unhappy very absolutely somewhat somewhat flawed absolutely quite design,Negative,1
Damaged materials cheap that quite disappointed somewhat do not buy,Negative,1
Design awful flawed while regret extremely not worth quite it,Negative,1
Design flawed dissatisfied really with stopped working terrible purchase absolutely bad,Negative,1
Very horrible flawed while design terrible since quite purchase damaged,Negative,1
Worth not it absolutely unhappy somewhat since damaged bad unreliable,Negative,1
Waste money of while which extremely horrible fairly quite damaged,Negative,1
Not awful regret and after worth while it low quality,Negative,1
Do unreliable extremely fairly very not after with buy disappointed,Negative,1
Not do extremely extremely which buy fairly disappointed quite damaged,Negative,1
Of but waste money poor construction broke but horrible frustrated,Negative,1
Cheap frustrated quite fairly somewhat extremely materials quite absolutely damaged,Negative,1
Extremely somewhat very extremely somewhat broke poor very quite regret,Negative,1
While bad poor construction and absolutely stopped working unhappy that extremely avoid,Negative,1
Unreliable fairly horrible after fairly but broke very extremely unhappy,Negative,1
Cheap damaged disappointed since materials but horrible not with worth it,Negative,1
Design flawed dissatisfied failed but bad quite waste of money,Negative,1
That disappointed damaged absolutely terrible absolutely absolutely which low quality,Negative,1
Failed unreliable very avoid while and which really disappointed poor,Negative,1
Worth not while and it awful after extremely regret extremely stopped working,Negative,1
But dissatisfied terrible purchase but quite cheap materials and extremely terrible,Negative,1
Failed construction poor while absolutely which waste of money bad unhappy,Negative,1
Poor disappointed while after which construction not worth it broke awful,Negative,1
And flawed design and damaged which absolutely terrible not worth it disappointed,Negative,1
Since defective dissatisfied and waste of money poor low quality,Negative,1
Do disappointed unreliable not buy quite but since horrible but really stopped working,Negative,1
Frustrated which avoid fairly horrible that low with quality broke,Negative,1
Absolutely failed bad fairly absolutely really fairly extremely very avoid,Negative,1
Frustrated failed horrible do while not buy very cheap materials,Negative,1
After materials cheap avoid regret while while extremely failed awful,Negative,1
Really broke somewhat fairly absolutely frustrated terrible quite very purchase,Negative,1
Working terrible stopped which dissatisfied unreliable waste since of money,Negative,1
Poor very disappointed avoid damaged but and poor fairly construction,Negative,1
Waste money of very but with terrible broke since poor construction,Negative,1
Money of waste after defective with poor and construction very bad,Negative,1
Dissatisfied very damaged absolutely with do not buy extremely unreliable,Negative,1
Terrible terrible quite but while purchase really stopped working unhappy,Negative,1
Not while do with while buy extremely unreliable very unhappy,Negative,1
Do failed not buy really which horrible poor construction very disappointed,Negative,1
Since defective waste of which money flawed design really awful,Negative,1
Stopped unreliable very somewhat very working very very very avoid,Negative,1
Waste of fairly with very and fairly money damaged awful,Negative,1
Frustrated waste bad of money fairly poor construction which somewhat defective,Negative,1
With poor construction damaged regret awful somewhat which waste of money,Negative,1
Of money waste since quite extremely which and awful disappointed,Negative,1
Poor terrible purchase and which absolutely stopped working since regret poor construction,Negative,1
Disappointed defective poor construction but absolutely do not but buy bad,Negative,1
Very cheap somewhat very materials quite very very damaged dissatisfied,Negative,1
Bad dissatisfied damaged fairly waste and of money poor construction,Negative,1
Really regret broke unreliable extremely terrible while really purchase poor,Negative,1
Waste which unhappy of but money with cheap materials failed horrible,Negative,1
Poor absolutely somewhat extremely extremely really construction absolutely broke avoid,Negative,1
Horrible very unhappy waste and which with of very money,Negative,1
Avoid absolutely quite unhappy somewhat somewhat very very extremely defective,Negative,1
Flawed damaged frustrated design not worth it after fairly poor,Negative,1
Somewhat bad absolutely regret very with poor construction stopped working,Negative,1
Design frustrated flawed extremely defective since but absolutely but terrible purchase terrible,Negative,1
Unhappy really terrible extremely quite but purchase flawed very design,Negative,1
Avoid design flawed and disappointed after fairly with stopped working,Negative,1
